player_id,name,age,gender,country,height,weight,ball_controlling_skills,body_reflexes,body_balance,jumping_skills,penalties_conversion_rate,mental_strength,goalkeeping_skills,defending_skills,passing_skills,dribbling_skills,shot_accuracy,body_strength_stamina,max_running_speed,strong_foot,behaviour_rating,matches_played,fitness_rating,trophies_won,dedication_level,coaching,years_of_experience,no_of_disqualifications,selection
PLID_11943,Benton Chynoweth,23,M,Netherlands,6'4,191lbs,19.0,55.0,51.0,62.0,17.0,36.0,63.0,17.0,20.0,6.0,14.0,54.0,14.5,Right,5.2,0.0,3.2,1.0,Medium,Academy,9.0,0.0,0
PLID_11256,Bernadine Gitlin,23,M,Italy,6'0,171lbs,,71.0,67.0,73.0,58.0,70.0,10.0,57.0,66.0,36.0,58.0,80.0,29.2,Right,6.8,0.0,9.0,4.0,High,Talent Hunt,9.0,0.0,0
PLID_13811,Bert Kmetz,23,F,Argentina,6'3,192lbs,49.0,43.0,33.0,53.0,59.0,72.0,11.0,38.0,39.0,24.0,59.0,72.0,19.3,Left,6.5,0.0,5.8,0.0,Medium,Source,9.0,0.0,0
PLID_2623,Gina Brasfield,22,F,Syria,5'9,148lbs,53.0,79.0,68.0,58.0,35.0,54.0,11.0,59.0,59.0,31.0,50.0,64.0,30.4,Left,5.4,1.0,7.1,1.0,High,Talent Hunt,8.0,0.0,0
PLID_7798,Solange Mccaa,18,M,Germany,6'2,163lbs,46.0,48.0,59.0,54.0,39.0,47.0,12.0,55.0,47.0,20.0,36.0,63.0,21.8,Any,5.0,0.0,5.9,4.0,Medium,Academy,3.0,0.0,0
PLID_6460,Marlena Chastain,27,M,Japan,5'9,163lbs,67.0,77.0,68.0,58.0,39.0,69.0,11.0,63.0,56.0,23.0,44.0,64.0,20.2,Right,5.4,0.0,6.5,3.0,Medium,Academy,12.0,0.0,0
PLID_4563,Sherie Stancill,20,F,Argentina,6'0,185lbs,73.0,73.0,75.0,75.0,57.0,65.0,11.0,57.0,66.0,40.0,61.0,73.0,27.1,Right,6.4,0.0,,2.0,Medium,Academy,5.0,0.0,1
PLID_20734,Fanny Norling,21,F,Brazil,6'1,165lbs,,46.0,45.0,60.0,49.0,63.0,9.0,68.0,58.0,21.0,49.0,69.0,18.2,Left,6.0,0.0,6.9,1.0,Low,Academy,7.0,0.0,1
PLID_5053,Pennie Yutzy,20,F,Italy,5'8,148lbs,76.0,86.0,89.0,72.0,65.0,72.0,12.0,46.0,60.0,40.0,61.0,58.0,32.2,Right,5.8,0.0,7.0,5.0,Medium,Academy,5.0,0.0,1
PLID_19219,Donya Carns,16,M,Sweden,6'0,163lbs,45.0,50.0,61.0,65.0,60.0,40.0,10.0,21.0,47.0,24.0,45.0,53.0,22.6,Right,4.1,0.0,5.6,4.0,High,Unknown,2.0,0.0,1
PLID_10598,Necole Jilek,29,F,Poland,6'1,165lbs,58.0,60.0,65.0,62.0,66.0,54.0,11.0,26.0,45.0,34.0,55.0,72.0,22.1,Right,5.3,1.0,6.7,3.0,Medium,Academy,15.0,0.0,0
PLID_19394,Pattie Sartain,16,F,England,5'10,154lbs,59.0,67.0,71.0,53.0,33.0,53.0,11.0,57.0,54.0,31.0,38.0,64.0,26.2,Left,4.0,0.0,7.3,5.0,Medium,Academy,2.0,0.0,1
PLID_17147,Regenia Shealy,16,F,Saudi Arabia,5'10,159lbs,11.0,37.0,49.0,58.0,20.0,54.0,54.0,13.0,26.0,6.0,16.0,38.0,12.8,Any,4.2,0.0,2.3,2.0,Medium,Academy,1.0,0.0,1
PLID_7445,Cole Caudill,16,F,Denmark,5'11,163lbs,59.0,71.0,74.0,49.0,49.0,49.0,10.0,48.0,56.0,30.0,44.0,60.0,21.8,Right,5.4,1.0,5.6,2.0,Medium,Academy,2.0,0.0,0
PLID_5111,Karlyn Pulver,24,M,Portugal,6'2,174lbs,70.0,57.0,56.0,74.0,65.0,66.0,12.0,32.0,38.0,32.0,58.0,70.0,23.7,None,6.3,0.0,7.4,3.0,Medium,Academy,10.0,0.0,0
PLID_3891,Marietta Salinas,18,M,Argentina,5'11,161lbs,62.0,66.0,60.0,62.0,42.0,57.0,9.0,41.0,57.0,32.0,45.0,68.0,24.4,Right,5.0,0.0,7.3,2.0,Medium,Academy,4.0,0.0,1
PLID_6811,Lucio Wilczynski,22,M,Germany,5'11,181lbs,,77.0,70.0,77.0,57.0,55.0,11.0,29.0,44.0,32.0,56.0,64.0,26.9,Right,6.5,0.0,6.0,5.0,Medium,Source,8.0,0.0,1
PLID_22588,Melita Ortego,18,F,Mali,5'11,159lbs,73.0,63.0,64.0,60.0,53.0,69.0,10.0,66.0,68.0,39.0,52.0,64.0,24.9,Left,7.1,1.0,,5.0,Medium,Academy,3.0,0.0,1
PLID_23070,Mariko Benningfield,16,M,Belgium,5'10,141lbs,66.0,71.0,69.0,53.0,67.0,56.0,11.0,35.0,60.0,34.0,56.0,46.0,27.6,Left,5.0,0.0,4.1,7.0,Medium,Academy,2.0,-999.0,1
PLID_14261,Tara Foushee,19,F,Senegal,6'0,172lbs,78.0,79.0,65.0,66.0,70.0,67.0,4.0,38.0,66.0,42.0,71.0,64.0,32.0,Right,6.4,36.0,6.6,5.0,Medium,Source,5.0,4.0,1
PLID_3315,Frederick Hemmings,55,M,Sweden,6'1,187lbs,67.0,57.0,47.0,71.0,57.0,70.0,12.0,37.0,54.0,35.0,59.0,79.0,30.4,Left,6.5,0.0,7.4,0.0,Medium,Source,3.0,0.0,1
PLID_3442,Jenette Albertini,20,F,France,6'0,158lbs,70.0,73.0,55.0,80.0,59.0,69.0,10.0,66.0,62.0,26.0,54.0,70.0,21.8,Right,6.5,0.0,6.9,5.0,Medium,Unknown,5.0,0.0,1
PLID_14138,Gina Shadduck,28,M,Chile,5'10,158lbs,54.0,51.0,58.0,78.0,46.0,71.0,9.0,65.0,46.0,33.0,55.0,50.0,24.6,Right,7.0,0.0,5.1,3.0,Medium,Academy,13.0,0.0,0
PLID_21344,Carina Wheeless,30,M,Brazil,5'10,165lbs,50.0,42.0,67.0,77.0,63.0,61.0,12.0,66.0,70.0,32.0,55.0,66.0,25.3,Right,6.2,1.0,7.6,3.0,High,Academy,16.0,0.0,0
PLID_14378,Beatriz Westmoreland,23,F,Italy,6'4,172lbs,22.0,38.0,43.0,52.0,22.0,61.0,69.0,16.0,26.0,8.0,13.0,48.0,15.4,Right,6.6,1.0,3.2,2.0,Medium,Academy,8.0,0.0,1
PLID_992,Erich Ruse,22,F,Saudi Arabia,6'0,194lbs,,50.0,50.0,55.0,23.0,45.0,67.0,19.0,25.0,7.0,15.0,42.0,16.5,Right,6.4,0.0,3.0,5.0,Medium,Academy,7.0,0.0,1
PLID_915,Nikki Bowlin,16,F,Korea Republic,6'4,176lbs,13.0,34.0,24.0,58.0,16.0,56.0,59.0,12.0,24.0,7.0,10.0,36.0,9.8,Right,5.3,0.0,1.5,2.0,Medium,Academy,1.0,0.0,1
PLID_10023,Jazmine Fee,25,F,England,5'9,150lbs,65.0,56.0,76.0,61.0,59.0,66.0,11.0,65.0,61.0,33.0,60.0,67.0,23.0,Right,6.6,0.0,7.4,4.0,High,Academy,11.0,0.0,0
PLID_20255,Trish Heatherly,16,M,Germany,5'9,148lbs,73.0,82.0,86.0,61.0,53.0,57.0,11.0,52.0,63.0,40.0,51.0,54.0,26.2,Right,5.6,0.0,6.9,2.0,High,Academy,1.0,0.0,1
PLID_8378,Teri Llewellyn,16,F,Italy,6'1,176lbs,63.0,53.0,53.0,54.0,51.0,58.0,9.0,37.0,57.0,34.0,61.0,81.0,24.2,Right,4.7,0.0,8.9,5.0,Medium,Academy,1.0,0.0,1
PLID_14053,Anisha Eubanks,25,F,Poland,5'11,168lbs,60.0,60.0,65.0,74.0,62.0,56.0,11.0,60.0,62.0,34.0,57.0,70.0,25.5,Right,5.4,0.0,7.7,3.0,Medium,Talent Hunt,10.0,0.0,0
PLID_3655,Nilda Kirst,16,M,Mexico,5'6,134lbs,59.0,58.0,88.0,52.0,53.0,67.0,6.0,45.0,66.0,34.0,50.0,44.0,25.1,Right,5.1,1.0,4.0,3.0,Medium,Academy,1.0,0.0,1
PLID_12363,America Letsinger,16,M,France,5'10,168lbs,63.0,77.0,67.0,61.0,68.0,51.0,11.0,29.0,44.0,27.0,50.0,68.0,21.8,Right,5.7,0.0,7.1,4.0,Medium,Academy,2.0,0.0,0
PLID_23046,Merideth Volkmann,16,F,England,5'8,160lbs,47.0,55.0,71.0,55.0,48.0,54.0,13.0,42.0,53.0,27.0,45.0,43.0,23.9,Left,5.0,0.0,4.1,4.0,Medium,Academy,2.0,0.0,0
PLID_9812,Antonietta Crosier,16,F,United States,5'5,141lbs,64.0,69.0,81.0,42.0,68.0,58.0,8.0,43.0,62.0,36.0,59.0,35.0,24.8,Left,5.3,1.0,3.4,4.0,High,Academy,2.0,0.0,1
PLID_7419,Gilda Ries,18,M,England,5'11,154lbs,56.0,58.0,64.0,55.0,46.0,47.0,9.0,49.0,54.0,34.0,51.0,54.0,27.4,None,5.2,,5.6,2.0,High,Academy,3.0,0.0,0
PLID_18869,Marlena Benningfield,17,F,Germany,6'1,176lbs,21.0,54.0,47.0,67.0,17.0,32.0,63.0,10.0,29.0,4.0,10.0,40.0,16.8,Right,,0.0,3.0,3.0,Medium,Academy,3.0,0.0,1
PLID_19533,Solomon Nell,23,F,Croatia,6'0,161lbs,72.0,65.0,56.0,64.0,78.0,70.0,13.0,43.0,62.0,36.0,73.0,72.0,21.4,Right,7.2,0.0,7.5,3.0,High,Unknown,9.0,0.0,1
PLID_741,Qiana Taul,17,F,Saudi Arabia,5'5,145lbs,56.0,59.0,64.0,55.0,45.0,44.0,10.0,54.0,54.0,28.0,47.0,52.0,24.2,Right,4.6,1.0,5.0,3.0,Medium,Academy,2.0,0.0,0
PLID_32,Ranae Andino,16,M,Italy,6'1,176lbs,47.0,59.0,57.0,60.0,46.0,47.0,9.0,52.0,52.0,28.0,42.0,52.0,20.4,Right,4.6,0.0,4.5,3.0,Medium,Academy,2.0,0.0,0
PLID_972,Ned Whittier,20,M,Brazil,6'3,198lbs,16.0,67.0,44.0,61.0,19.0,55.0,67.0,21.0,26.0,10.0,19.0,53.0,16.1,Right,5.3,0.0,3.6,5.0,Medium,Academy,5.0,0.0,0
PLID_5840,Rowena Cimini,16,F,Portugal,5'9,148lbs,62.0,77.0,80.0,61.0,46.0,50.0,8.0,62.0,61.0,31.0,45.0,62.0,25.6,Left,6.0,0.0,6.5,5.0,Medium,Academy,2.0,0.0,1
PLID_10757,Nan Ohlinger,27,F,England,6'1,174lbs,64.0,71.0,59.0,76.0,46.0,66.0,18.0,60.0,57.0,24.0,47.0,74.0,18.1,Right,6.3,0.0,7.0,2.0,Low,Talent Hunt,13.0,0.0,0
PLID_3963,Dusty Yamasaki,16,M,France,5'11,167lbs,36.0,46.0,65.0,65.0,40.0,49.0,10.0,52.0,28.0,16.0,31.0,62.0,22.1,Right,5.1,0.0,6.5,2.0,Medium,Academy,,0.0,1
PLID_5561,Nikki Platts,28,F,Korea Republic,5'10,152lbs,58.0,64.0,63.0,63.0,56.0,66.0,9.0,64.0,60.0,32.0,58.0,72.0,25.1,Right,6.4,0.0,8.4,2.0,High,Academy,13.0,0.0,0
PLID_1117,Gertrud Luque,18,F,Nigeria,5'9,159lbs,76.0,87.0,80.0,63.0,53.0,73.0,9.0,62.0,69.0,42.0,59.0,68.0,32.4,Right,6.9,0.0,7.4,3.0,High,Source,4.0,0.0,1
PLID_5806,Danica Asbill,22,M,Italy,5'11,165lbs,72.0,71.0,73.0,77.0,59.0,67.0,8.0,63.0,70.0,37.0,62.0,80.0,28.6,Any,6.8,0.0,8.7,2.0,High,Talent Hunt,7.0,0.0,1
PLID_16541,Phung Hu,26,M,Haiti,5'9,161lbs,65.0,70.0,73.0,67.0,56.0,69.0,11.0,68.0,65.0,33.0,59.0,58.0,24.4,Right,6.3,,5.6,7.0,High,Academy,11.0,0.0,0
PLID_2468,Jamey Tercero,21,M,Norway,5'9,152lbs,66.0,78.0,76.0,67.0,65.0,58.0,11.0,65.0,66.0,37.0,62.0,64.0,25.8,Left,6.5,0.0,8.2,2.0,Medium,Academy,6.0,0.0,1
PLID_832,Gina Blind,24,M,Netherlands,6'0,174lbs,66.0,62.0,72.0,79.0,65.0,62.0,8.0,60.0,66.0,34.0,63.0,71.0,18.9,Any,5.3,0.0,7.1,2.0,Medium,Academy,,0.0,0
PLID_21839,Carmina Lenhardt,24,F,Colombia,5'10,154lbs,73.0,82.0,77.0,79.0,47.0,59.0,10.0,50.0,68.0,40.0,62.0,64.0,31.3,Left,6.8,0.0,7.1,2.0,High,Source,9.0,0.0,1
PLID_9028,Leeanna Peery,25,F,Spain,5'11,170lbs,69.0,65.0,66.0,72.0,59.0,69.0,11.0,72.0,65.0,34.0,54.0,67.0,26.2,Right,6.3,0.0,7.6,3.0,High,Academy,10.0,0.0,1
PLID_2826,Sadie Brugger,22,M,Brazil,6'4,194lbs,13.0,44.0,21.0,41.0,34.0,57.0,74.0,15.0,25.0,4.0,21.0,36.0,7.1,Right,6.5,1.0,1.3,5.0,Medium,Academy,8.0,0.0,1
PLID_8695,Xenia Cann,16,F,England,6'2,161lbs,58.0,62.0,56.0,67.0,71.0,53.0,13.0,35.0,48.0,28.0,55.0,65.0,20.5,Right,5.2,,6.5,2.0,Medium,Academy,1.0,0.0,0
PLID_5218,Jeanice Lundy,16,F,Scotland,6'0,152lbs,57.0,59.0,73.0,66.0,62.0,47.0,8.0,26.0,44.0,33.0,45.0,61.0,24.8,Right,4.8,0.0,5.7,5.0,Medium,Academy,1.0,0.0,1
PLID_6461,Elva Devries,19,M,Italy,5'10,163lbs,69.0,76.0,76.0,72.0,30.0,66.0,11.0,64.0,62.0,37.0,,72.0,28.1,,6.2,1.0,8.5,5.0,High,Academy,4.0,0.0,1
PLID_6695,Mona Curry,22,F,Faroe Islands,5'10,159lbs,62.0,63.0,75.0,65.0,39.0,48.0,12.0,58.0,55.0,30.0,39.0,64.0,27.6,Left,6.3,0.0,7.3,1.0,Medium,Academy,7.0,0.0,0
PLID_15429,Sadie Ankrom,22,F,Argentina,6'0,179lbs,13.0,51.0,59.0,57.0,25.0,39.0,63.0,16.0,18.0,11.0,17.0,48.0,17.5,Left,4.8,0.0,4.3,1.0,Medium,Academy,7.0,0.0,0
PLID_12130,Zoraida Bremer,16,F,Italy,5'9,154lbs,67.0,54.0,70.0,57.0,48.0,47.0,8.0,60.0,60.0,33.0,47.0,56.0,23.5,Right,5.6,1.0,5.8,5.0,Medium,Academy,1.0,0.0,1
PLID_7369,Danny Pulver,24,M,Korea Republic,6'2,173lbs,28.0,69.0,41.0,72.0,35.0,63.0,10.0,63.0,36.0,13.0,32.0,77.0,16.1,,6.0,0.0,7.0,2.0,Low,Talent Hunt,9.0,0.0,1
PLID_14686,Barbie Koffler,22,F,Australia,5'9,154lbs,59.0,87.0,72.0,68.0,56.0,59.0,12.0,46.0,59.0,34.0,59.0,74.0,30.9,Right,4.7,0.0,8.8,5.0,High,Academy,8.0,0.0,0
PLID_2045,Walter Brayman,20,F,China PR,5'11,159lbs,46.0,72.0,70.0,54.0,49.0,51.0,9.0,37.0,56.0,30.0,44.0,52.0,27.1,Any,,0.0,7.1,5.0,Medium,Academy,6.0,0.0,0
PLID_1981,Karlyn Bogart,29,F,Chile,6'3,195lbs,25.0,56.0,41.0,46.0,35.0,40.0,64.0,16.0,28.0,8.0,,53.0,19.6,Right,3.9,0.0,4.0,5.0,Medium,Academy,15.0,0.0,0
PLID_13345,Zelda Borges,25,F,Colombia,6'5,184lbs,54.0,29.0,23.0,35.0,38.0,61.0,12.0,64.0,56.0,27.0,41.0,80.0,16.3,None,6.2,1.0,7.1,1.0,Medium,Academy,10.0,0.0,0
PLID_2684,Faustina Wykoff,16,F,France,5'4,140lbs,62.0,57.0,92.0,54.0,44.0,61.0,12.0,37.0,48.0,32.0,43.0,35.0,22.5,Right,4.5,0.0,3.8,2.0,Medium,Academy,1.0,0.0,0
PLID_1347,Samantha Deshazo,16,M,Ghana,5'11,163lbs,60.0,67.0,69.0,59.0,62.0,46.0,10.0,28.0,53.0,34.0,62.0,60.0,28.6,Right,4.5,0.0,6.5,5.0,Medium,Academy,1.0,0.0,1
PLID_18462,Azucena Howlett,21,M,Mexico,5'10,161lbs,71.0,89.0,77.0,79.0,63.0,67.0,10.0,42.0,65.0,38.0,66.0,60.0,28.3,None,7.0,0.0,8.1,5.0,High,Source,6.0,0.0,1
PLID_14655,Brenton Trudell,19,F,Madagascar,5'10,165lbs,61.0,80.0,70.0,76.0,53.0,52.0,9.0,36.0,57.0,34.0,55.0,49.0,29.0,Any,,0.0,4.9,2.0,Medium,Academy,4.0,0.0,0
PLID_3654,Pam Sprankle,26,F,Greece,5'10,159lbs,64.0,67.0,72.0,68.0,44.0,72.0,12.0,66.0,65.0,30.0,45.0,66.0,25.8,None,6.4,1.0,,4.0,High,Academy,12.0,0.0,0
PLID_16740,Kelsie Heldt,20,F,Argentina,5'11,171lbs,64.0,63.0,62.0,75.0,50.0,66.0,10.0,65.0,64.0,35.0,50.0,70.0,25.6,Right,5.9,0.0,7.6,4.0,Medium,Academy,5.0,0.0,1
PLID_745,Yolonda Mesta,24,F,Chile,5'10,167lbs,73.0,75.0,66.0,74.0,76.0,72.0,15.0,36.0,55.0,40.0,75.0,72.0,27.6,Left,6.5,1.0,7.6,3.0,Medium,Academy,10.0,0.0,1
PLID_7109,Narcisa Vitolo,18,M,Portugal,5'9,152lbs,67.0,76.0,79.0,45.0,47.0,55.0,8.0,64.0,63.0,37.0,53.0,66.0,27.6,Right,6.9,0.0,8.5,5.0,High,Academy,4.0,0.0,1
PLID_724,Gerri Nickell,33,M,Japan,5'9,168lbs,59.0,49.0,67.0,31.0,58.0,65.0,9.0,44.0,59.0,26.0,53.0,35.0,14.0,Right,2.8,36.0,2.7,5.0,Medium,Source,19.0,4.0,0
PLID_18361,Darlena Rudloff,28,F,Brazil,5'9,165lbs,75.0,77.0,89.0,74.0,68.0,76.0,3.0,40.0,62.0,40.0,68.0,64.0,27.6,Right,7.1,0.0,6.6,6.0,Medium,Academy,14.0,0.0,1
PLID_19340,Riley Seawood,17,F,Spain,6'0,160lbs,64.0,63.0,62.0,59.0,46.0,57.0,12.0,46.0,62.0,32.0,45.0,50.0,20.9,Right,5.4,1.0,5.0,3.0,Medium,Academy,2.0,0.0,1
PLID_4341,Mechelle Armistead,18,M,Belgium,6'2,,60.0,63.0,63.0,66.0,71.0,61.0,10.0,57.0,61.0,21.0,49.0,69.0,24.6,Left,5.3,0.0,6.8,5.0,Medium,Academy,3.0,0.0,1
PLID_18599,Sherrie Furrow,16,F,Norway,5'10,167lbs,51.0,76.0,74.0,64.0,47.0,39.0,9.0,27.0,42.0,28.0,44.0,50.0,27.6,Right,4.8,1.0,5.2,3.0,Medium,Academy,1.0,0.0,0
PLID_5395,America Mcfarland,16,F,France,5'8,165lbs,66.0,89.0,62.0,46.0,62.0,55.0,13.0,33.0,54.0,38.0,60.0,29.0,28.3,Left,4.2,1.0,3.4,3.0,High,Academy,2.0,0.0,1
PLID_4814,Kera Twiford,18,F,Kosovo,5'10,148lbs,63.0,78.0,75.0,70.0,48.0,60.0,10.0,52.0,60.0,32.0,46.0,65.0,24.6,Right,4.4,0.0,7.7,5.0,Medium,Academy,4.0,0.0,0
PLID_3871,Tatyana Starns,18,F,Scotland,6'0,148lbs,68.0,72.0,75.0,58.0,50.0,72.0,13.0,57.0,65.0,34.0,59.0,82.0,23.0,Right,6.0,0.0,9.4,2.0,Medium,Academy,4.0,0.0,1
PLID_12681,Brendon Omalley,17,F,Argentina,5'9,157lbs,67.0,71.0,78.0,57.0,52.0,62.0,11.0,57.0,70.0,36.0,52.0,55.0,24.4,Left,6.3,0.0,6.1,4.0,Medium,Talent Hunt,2.0,0.0,1
PLID_22227,Vera Kellogg,17,M,Argentina,5'9,162lbs,65.0,64.0,64.0,59.0,51.0,51.0,12.0,63.0,55.0,38.0,55.0,70.0,26.2,Left,7.0,1.0,7.9,5.0,Medium,Academy,2.0,0.0,1
PLID_11485,Illa Yarber,34,M,Italy,5'9,149lbs,84.0,42.0,62.0,30.0,84.0,86.0,3.0,44.0,87.0,38.0,70.0,48.0,12.8,Right,7.2,110.0,3.8,4.0,Low,Source,20.0,18.0,1
PLID_11255,Ned Boan,20,M,Albania,6'3,183lbs,64.0,44.0,48.0,31.0,38.0,63.0,10.0,66.0,61.0,18.0,,70.0,13.6,Right,5.6,0.0,6.2,3.0,Medium,Academy,6.0,0.0,1
PLID_17643,Flavia Mccready,24,M,Spain,6'1,165lbs,58.0,51.0,59.0,77.0,32.0,68.0,12.0,74.0,54.0,19.0,42.0,76.0,21.6,Any,6.5,0.0,7.9,5.0,Medium,Talent Hunt,10.0,0.0,1
PLID_11181,Roslyn Kitch,29,M,Bolivia,5'9,154lbs,69.0,72.0,72.0,61.0,69.0,68.0,14.0,38.0,60.0,35.0,55.0,56.0,26.5,Left,5.8,0.0,7.5,3.0,High,Source,14.0,0.0,0
PLID_15395,Bulah Theriot,20,F,England,6'0,185lbs,55.0,59.0,59.0,66.0,69.0,57.0,10.0,34.0,44.0,30.0,62.0,72.0,23.5,Right,5.1,0.0,6.9,5.0,Medium,Academy,5.0,0.0,0
PLID_747,Evelyne Thakkar,29,F,Japan,5'9,152lbs,55.0,65.0,74.0,58.0,51.0,47.0,13.0,55.0,50.0,27.0,45.0,65.0,21.2,Right,5.4,0.0,7.2,9.0,Medium,Talent Hunt,14.0,0.0,0
PLID_21661,Shawanda Zieman,21,M,Serbia,6'2,170lbs,56.0,60.0,69.0,69.0,30.0,63.0,11.0,64.0,38.0,28.0,41.0,69.0,25.3,Right,6.2,1.0,7.0,2.0,Low,Talent Hunt,6.0,0.0,1
PLID_18252,Lucas Yokota,22,M,Spain,5'11,176lbs,74.0,70.0,70.0,85.0,59.0,76.0,11.0,73.0,64.0,34.0,64.0,81.0,28.5,Left,7.1,39.0,8.6,5.0,High,Academy,8.0,4.0,1
PLID_9508,Lore Rames,27,M,Scotland,5'11,150lbs,61.0,74.0,69.0,67.0,14.0,63.0,14.0,58.0,59.0,29.0,30.0,66.0,24.9,Left,6.0,0.0,6.8,4.0,Low,Talent Hunt,12.0,0.0,0
PLID_13390,Willis Neihoff,23,M,Madagascar,5'10,181lbs,56.0,61.0,74.0,74.0,52.0,54.0,10.0,58.0,66.0,30.0,49.0,68.0,26.5,Right,6.4,1.0,5.9,7.0,High,Unknown,9.0,0.0,0
PLID_13201,Shyla Duda,19,M,France,5'10,173lbs,59.0,58.0,59.0,47.0,49.0,49.0,10.0,48.0,57.0,34.0,47.0,64.0,26.7,Left,5.2,0.0,6.9,5.0,Medium,Unknown,5.0,0.0,0
PLID_15724,Alanna Leanos,24,M,Turkey,6'2,174lbs,65.0,67.0,42.0,65.0,72.0,58.0,9.0,40.0,67.0,34.0,69.0,71.0,22.8,Left,6.3,0.0,6.6,3.0,Medium,Source,10.0,0.0,0
PLID_16149,Wiley Lefevers,16,M,Italy,6'0,161lbs,60.0,70.0,61.0,60.0,37.0,50.0,10.0,57.0,43.0,28.0,32.0,58.0,23.2,Right,5.4,0.0,6.5,3.0,Medium,Academy,2.0,0.0,1
PLID_9155,Darlena Viands,20,M,Italy,6'3,170lbs,75.0,61.0,60.0,62.0,40.0,73.0,8.0,76.0,72.0,39.0,64.0,77.0,24.9,Right,7.1,38.0,8.8,0.0,Medium,Talent Hunt,6.0,4.0,1
PLID_12843,Aleta Adan,22,F,England,5'11,163lbs,67.0,77.0,78.0,66.0,52.0,62.0,10.0,46.0,53.0,35.0,57.0,68.0,28.5,Right,5.6,0.0,7.7,5.0,High,Unknown,7.0,0.0,1
PLID_266,Nelly Devries,22,F,Brazil,5'9,152lbs,66.0,73.0,75.0,67.0,55.0,68.0,9.0,63.0,60.0,37.0,47.0,70.0,29.5,Left,6.3,1.0,8.4,5.0,Medium,Academy,8.0,0.0,1
PLID_23025,Felicita Schacherer,17,M,Brazil,5'8,154lbs,72.0,80.0,79.0,67.0,62.0,54.0,9.0,56.0,69.0,37.0,57.0,52.0,23.5,None,6.3,0.0,5.5,5.0,Medium,Academy,2.0,0.0,1
PLID_18813,Alaina Neihoff,25,M,Ivory Coast,6'3,181lbs,16.0,38.0,52.0,50.0,23.0,11.0,67.0,16.0,19.0,6.0,13.0,48.0,15.4,Right,6.3,0.0,2.9,0.0,Medium,Academy,10.0,0.0,0
PLID_12309,Hal Skipworth,16,M,Spain,6'4,202lbs,10.0,40.0,42.0,58.0,15.0,25.0,64.0,13.0,20.0,4.0,10.0,41.0,13.6,Right,5.0,0.0,2.7,3.0,Medium,Academy,1.0,0.0,1
PLID_3140,Lolita Streicher,18,M,Norway,6'4,190lbs,12.0,32.0,33.0,42.0,19.0,39.0,57.0,12.0,23.0,6.0,11.0,38.0,11.5,Left,3.9,0.0,1.6,3.0,Medium,Academy,4.0,0.0,0
PLID_14296,Genevieve Depaolo,25,F,Portugal,5'10,161lbs,67.0,79.0,70.0,82.0,60.0,68.0,11.0,37.0,62.0,38.0,63.0,63.0,31.3,Right,7.5,0.0,7.5,4.0,High,Source,11.0,0.0,1
PLID_4534,Cornelia Stebbins,19,F,Germany,5'11,170lbs,62.0,81.0,69.0,74.0,48.0,50.0,9.0,61.0,64.0,34.0,48.0,68.0,29.9,Left,5.9,1.0,,3.0,High,Academy,4.0,0.0,1
PLID_9993,Danica Batdorf,56,F,Argentina,5'9,154lbs,67.0,53.0,72.0,71.0,42.0,66.0,11.0,70.0,60.0,34.0,35.0,66.0,21.9,Left,6.5,0.0,6.7,4.0,Medium,Academy,1.0,0.0,1
PLID_10428,Zoe Trollinger,27,M,China PR,5'11,154lbs,53.0,73.0,61.0,66.0,48.0,57.0,11.0,63.0,58.0,28.0,53.0,72.0,17.7,Right,5.4,1.0,7.6,7.0,High,Talent Hunt,13.0,0.0,0
PLID_11736,Marylouise Fragale,20,M,Tunisia,5'10,159lbs,65.0,77.0,77.0,68.0,48.0,50.0,13.0,37.0,60.0,37.0,47.0,61.0,28.1,Left,5.7,1.0,6.7,5.0,Medium,Academy,5.0,0.0,0
PLID_3063,Jeanice Sartain,17,M,Portugal,5'11,146lbs,64.0,57.0,60.0,63.0,41.0,60.0,11.0,68.0,62.0,36.0,41.0,60.0,28.1,Left,5.9,0.0,,2.0,High,Unknown,3.0,0.0,1
PLID_10405,Bridget Devries,16,M,Spain,6'0,171lbs,14.0,37.0,48.0,65.0,11.0,21.0,61.0,12.0,24.0,6.0,11.0,49.0,11.7,Right,3.5,0.0,4.9,4.0,Medium,Academy,1.0,0.0,1
PLID_23148,Deborah Fail,27,F,England,6'3,194lbs,54.0,46.0,33.0,62.0,49.0,56.0,12.0,62.0,46.0,22.0,41.0,70.0,18.9,Right,4.8,1.0,5.3,5.0,Medium,Academy,13.0,0.0,0
PLID_12459,Melinda Lavelle,24,F,Colombia,6'5,190lbs,54.0,32.0,30.0,28.0,35.0,57.0,10.0,64.0,42.0,16.0,45.0,82.0,12.2,Right,6.6,0.0,7.4,3.0,Medium,Academy,,0.0,1
PLID_15926,Noe Goya,23,F,Japan,5'6,143lbs,69.0,79.0,83.0,83.0,54.0,59.0,11.0,60.0,62.0,34.0,56.0,58.0,23.7,Left,6.3,0.0,6.7,4.0,Medium,Academy,9.0,0.0,0
PLID_16598,Lolita Kistner,20,F,Colombia,6'1,170lbs,50.0,47.0,50.0,73.0,36.0,56.0,8.0,60.0,41.0,18.0,37.0,70.0,21.1,Right,6.0,0.0,6.7,4.0,Medium,Academy,5.0,0.0,1
